0,0,0,0.369047619,-0.130952381,0.625,-0.327380952,0.827380952,-0.476190476,1,-0.613095238,0.43452381,-0.744047619,0.744047619,-0.523809524,0.654761905,-0.333333333,0.553571429,-0.333333333,0.25,-0.720238095,0.613095238,-0.416666667,0.523809524,-0.238095238,0.410714286,-0.261904762,0.095238095,-0.607142857,0.43452381,-0.321428571,0.369047619,-0.160714286,0.267857143,-0.172619048,-0.041666667,-0.458333333,0.244047619,-0.25,0.238095238,-0.130952381,0.166666667,-0.142857143
0,0,0,-0.35,-0.075,-0.63125,-0.29375,-0.825,-0.46875,-1,-0.60625,-0.50625,-0.7,-0.68125,-0.40625,-0.56875,-0.24375,-0.46875,-0.2625,-0.3,-0.7125,-0.48125,-0.31875,-0.3875,-0.1625,-0.3,-0.20625,-0.09375,-0.63125,-0.2625,-0.25625,-0.20625,-0.13125,-0.1375,-0.18125,0.1,-0.51875,-0.0375,-0.25,-0.0375,-0.15625,0.00625,-0.19375
0,0,0,0.376470588,-0.123529412,0.623529412,-0.311764706,0.829411765,-0.452941176,1,-0.588235294,0.435294118,-0.723529412,0.741176471,-0.505882353,0.658823529,-0.317647059,0.552941176,-0.317647059,0.252941176,-0.7,0.617647059,-0.405882353,0.529411765,-0.229411765,0.411764706,-0.247058824,0.1,-0.588235294,0.435294118,-0.311764706,0.376470588,-0.152941176,0.276470588,-0.164705882,-0.035294118,-0.435294118,0.247058824,-0.235294118,0.241176471,-0.117647059,0.170588235,-0.135294118
0,0,0,-0.341772152,-0.082278481,-0.632911392,-0.297468354,-0.829113924,-0.474683544,-1,-0.613924051,-0.506329114,-0.715189873,-0.670886076,-0.411392405,-0.563291139,-0.246835443,-0.46835443,-0.272151899,-0.297468354,-0.727848101,-0.474683544,-0.32278481,-0.379746835,-0.170886076,-0.291139241,-0.215189873,-0.088607595,-0.64556962,-0.253164557,-0.272151899,-0.196202532,-0.139240506,-0.132911392,-0.189873418,0.107594937,-0.53164557,-0.03164557,-0.259493671,-0.03164557,-0.158227848,0.012658228,-0.202531646
0,0,0,0.378698225,-0.124260355,0.627218935,-0.319526627,0.828402367,-0.467455621,1,-0.603550296,0.443786982,-0.733727811,0.74556213,-0.50887574,0.656804734,-0.319526627,0.556213018,-0.325443787,0.266272189,-0.710059172,0.621301775,-0.408284024,0.526627219,-0.230769231,0.414201183,-0.24852071,0.106508876,-0.603550296,0.449704142,-0.319526627,0.378698225,-0.153846154,0.278106509,-0.171597633,-0.029585799,-0.449704142,0.24852071,-0.24852071,0.24260355,-0.130177515,0.171597633,-0.142011834
0,0,0,-0.346153846,-0.083333333,-0.634615385,-0.294871795,-0.826923077,-0.474358974,-1,-0.615384615,-0.506410256,-0.724358974,-0.679487179,-0.423076923,-0.570512821,-0.256410256,-0.474358974,-0.282051282,-0.294871795,-0.730769231,-0.480769231,-0.333333333,-0.391025641,-0.173076923,-0.307692308,-0.217948718,-0.083333333,-0.647435897,-0.256410256,-0.269230769,-0.205128205,-0.128205128,-0.141025641,-0.179487179,0.108974359,-0.525641026,-0.032051282,-0.25,-0.032051282,-0.147435897,0.012820513,-0.185897436
0,0,0,0.369047619,-0.142857143,0.619047619,-0.357142857,0.81547619,-0.523809524,1,-0.648809524,0.380952381,-0.803571429,0.68452381,-0.613095238,0.613095238,-0.398809524,0.511904762,-0.392857143,0.172619048,-0.779761905,0.535714286,-0.488095238,0.458333333,-0.291666667,0.345238095,-0.31547619,0,-0.666666667,0.345238095,-0.380952381,0.303571429,-0.208333333,0.202380952,-0.226190476,-0.142857143,-0.5,0.136904762,-0.291666667,0.148809524,-0.172619048,0.077380952,-0.196428571
0,0,0,-0.325153374,-0.09202454,-0.619631902,-0.325153374,-0.81595092,-0.515337423,-1,-0.662576687,-0.472392638,-0.748466258,-0.668711656,-0.447852761,-0.552147239,-0.27607362,-0.447852761,-0.312883436,-0.257668712,-0.754601227,-0.466257669,-0.343558282,-0.355828221,-0.18404908,-0.263803681,-0.239263804,-0.042944785,-0.668711656,-0.233128834,-0.26993865,-0.165644172,-0.134969325,-0.09202454,-0.196319018,0.159509202,-0.539877301,0.006134969,-0.251533742,0.012269939,-0.153374233,0.061349693,-0.202453988
0,0,0,0.373563218,-0.149425287,0.626436782,-0.362068966,0.816091954,-0.528735632,1,-0.66091954,0.379310345,-0.810344828,0.683908046,-0.620689655,0.609195402,-0.402298851,0.511494253,-0.396551724,0.166666667,-0.793103448,0.528735632,-0.494252874,0.454022989,-0.298850575,0.344827586,-0.32183908,-0.011494253,-0.672413793,0.333333333,-0.390804598,0.298850575,-0.212643678,0.189655172,-0.235632184,-0.155172414,-0.511494253,0.126436782,-0.298850575,0.137931034,-0.17816092,0.063218391,-0.201149425
0,0,0,-0.345238095,-0.101190476,-0.630952381,-0.345238095,-0.821428571,-0.541666667,-1,-0.678571429,-0.476190476,-0.767857143,-0.660714286,-0.446428571,-0.547619048,-0.279761905,-0.44047619,-0.31547619,-0.261904762,-0.773809524,-0.452380952,-0.345238095,-0.351190476,-0.196428571,-0.261904762,-0.25,-0.041666667,-0.68452381,-0.226190476,-0.279761905,-0.166666667,-0.154761905,-0.095238095,-0.214285714,0.154761905,-0.547619048,0.005952381,-0.25,0.023809524,-0.166666667,0.083333333,-0.226190476
0,0,0,0.377659574,-0.14893617,0.632978723,-0.356382979,0.819148936,-0.515957447,1,-0.64893617,0.393617021,-0.803191489,0.686170213,-0.606382979,0.622340426,-0.388297872,0.521276596,-0.377659574,0.180851064,-0.781914894,0.526595745,-0.489361702,0.462765957,-0.287234043,0.35106383,-0.313829787,0,-0.664893617,0.329787234,-0.382978723,0.303191489,-0.212765957,0.20212766,-0.228723404,-0.14893617,-0.505319149,0.127659574,-0.292553191,0.159574468,-0.180851064,0.095744681,-0.191489362
0,0,0,-0.345744681,-0.090425532,-0.632978723,-0.329787234,-0.829787234,-0.521276596,-1,-0.664893617,-0.489361702,-0.728723404,-0.664893617,-0.420212766,-0.54787234,-0.260638298,-0.446808511,-0.303191489,-0.276595745,-0.728723404,-0.45212766,-0.313829787,-0.356382979,-0.180851064,-0.271276596,-0.255319149,-0.058510638,-0.638297872,-0.228723404,-0.25,-0.164893617,-0.14893617,-0.106382979,-0.228723404,0.138297872,-0.515957447,0,-0.218085106,0.005319149,-0.14893617,0.04787234,-0.218085106
0,0,0,0.37628866,-0.149484536,0.628865979,-0.365979381,0.819587629,-0.546391753,1,-0.68556701,0.391752577,-0.824742268,0.706185567,-0.618556701,0.628865979,-0.402061856,0.525773196,-0.386597938,0.175257732,-0.804123711,0.536082474,-0.5,0.463917526,-0.298969072,0.350515464,-0.324742268,-0.005154639,-0.68556701,0.335051546,-0.391752577,0.298969072,-0.216494845,0.195876289,-0.242268041,-0.154639175,-0.520618557,0.118556701,-0.293814433,0.134020619,-0.180412371,0.067010309,-0.206185567
0,0,0,-0.340540541,-0.108108108,-0.637837838,-0.362162162,-0.827027027,-0.556756757,-1,-0.713513514,-0.475675676,-0.789189189,-0.664864865,-0.454054054,-0.545945946,-0.291891892,-0.443243243,-0.351351351,-0.248648649,-0.783783784,-0.443243243,-0.356756757,-0.335135135,-0.210810811,-0.254054054,-0.291891892,-0.016216216,-0.691891892,-0.2,-0.281081081,-0.135135135,-0.162162162,-0.07027027,-0.243243243,0.205405405,-0.562162162,0.054054054,-0.259459459,0.059459459,-0.172972973,0.108108108,-0.232432432
0,0,0,0.37,-0.145,0.63,-0.37,0.815,-0.545,1,-0.68,0.4,-0.82,0.705,-0.62,0.625,-0.405,0.525,-0.395,0.185,-0.8,0.535,-0.505,0.46,-0.31,0.35,-0.335,-0.005,-0.685,0.325,-0.395,0.295,-0.225,0.19,-0.255,-0.16,-0.525,0.11,-0.3,0.125,-0.19,0.055,-0.215
0,0,0,-0.348484848,-0.095959596,-0.641414141,-0.348484848,-0.828282828,-0.545454545,-1,-0.696969697,-0.48989899,-0.752525253,-0.661616162,-0.414141414,-0.550505051,-0.272727273,-0.444444444,-0.338383838,-0.262626263,-0.752525253,-0.434343434,-0.308080808,-0.338383838,-0.207070707,-0.252525253,-0.297979798,-0.04040404,-0.666666667,-0.207070707,-0.242424242,-0.136363636,-0.166666667,-0.070707071,-0.257575758,0.166666667,-0.54040404,0.03030303,-0.222222222,0.04040404,-0.161616162,0.085858586,-0.237373737
0,0,0,0.371559633,-0.146788991,0.637614679,-0.412844037,0.821100917,-0.623853211,1,-0.788990826,0.380733945,-0.885321101,0.706422018,-0.665137615,0.628440367,-0.444954128,0.518348624,-0.435779817,0.155963303,-0.848623853,0.532110092,-0.536697248,0.45412844,-0.339449541,0.334862385,-0.366972477,-0.032110092,-0.71559633,0.316513761,-0.431192661,0.275229358,-0.252293578,0.165137615,-0.275229358,-0.19266055,-0.527522936,0.073394495,-0.30733945,0.087155963,-0.201834862,0.013761468,-0.229357798
0,0,0,-0.354679803,-0.113300493,-0.645320197,-0.39408867,-0.832512315,-0.625615764,-1,-0.81773399,-0.448275862,-0.81773399,-0.665024631,-0.418719212,-0.551724138,-0.256157635,-0.433497537,-0.334975369,-0.187192118,-0.802955665,-0.42364532,-0.280788177,-0.315270936,-0.167487685,-0.216748768,-0.290640394,0.064039409,-0.684729064,-0.15270936,-0.192118227,-0.073891626,-0.118226601,-0.004926108,-0.251231527,0.295566502,-0.527093596,0.118226601,-0.15270936,0.137931034,-0.113300493,0.187192118,-0.226600985
0,0,0,0.371794872,-0.128205128,0.632478632,-0.367521368,0.824786325,-0.564102564,1,-0.722222222,0.38034188,-0.829059829,0.696581197,-0.61965812,0.628205128,-0.401709402,0.534188034,-0.371794872,0.175213675,-0.803418803,0.52991453,-0.5,0.461538462,-0.303418803,0.358974359,-0.316239316,0,-0.683760684,0.324786325,-0.388888889,0.282051282,-0.222222222,0.183760684,-0.239316239,-0.141025641,-0.512820513,0.11965812,-0.277777778,0.123931624,-0.162393162,0.051282051,-0.179487179
0,0,0,-0.34529148,-0.112107623,-0.641255605,-0.385650224,-0.834080717,-0.605381166,-1,-0.789237668,-0.466367713,-0.793721973,-0.68161435,-0.408071749,-0.560538117,-0.246636771,-0.434977578,-0.31838565,-0.215246637,-0.780269058,-0.448430493,-0.269058296,-0.322869955,-0.161434978,-0.219730942,-0.282511211,0.031390135,-0.668161435,-0.179372197,-0.183856502,-0.085201794,-0.112107623,-0.00896861,-0.237668161,0.260089686,-0.515695067,0.094170404,-0.134529148,0.116591928,-0.094170404,0.161434978,-0.206278027
