0.0,0.0,-0.3390804597701149,-0.09195402298850575,-0.6494252873563219,-0.27586206896551724,-0.8448275862068966,-0.47126436781609193,-1.0,-0.6666666666666666,-0.5344827586206896,-0.5057471264367817,-0.7528735632183908,-0.09770114942528736,-0.6149425287356322,-0.022988505747126436,-0.5287356321839081,-0.13793103448275862,-0.29310344827586204,-0.4827586206896552,-0.5057471264367817,0.017241379310344827,-0.3850574712643678,0.022988505747126436,-0.3275862068965517,-0.13793103448275862,-0.05172413793103448,-0.39080459770114945,-0.2413793103448276,0.07471264367816093,-0.15517241379310345,0.04597701149425287,-0.09770114942528736,-0.10344827586206896,0.1724137931034483,-0.27011494252873564,0.017241379310344827,0.07471264367816093,0.05747126436781609,0.017241379310344827,0.10919540229885058,-0.12643678160919541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.37244897959183676,-0.1326530612244898,0.6683673469387755,-0.33163265306122447,0.8673469387755102,-0.5102040816326531,1.0,-0.7346938775510204,0.5459183673469388,-0.5663265306122449,0.7755102040816326,-0.23469387755102042,0.6887755102040817,-0.1326530612244898,0.5867346938775511,-0.2193877551020408,0.33163265306122447,-0.5102040816326531,0.576530612244898,-0.09693877551020408,0.5,-0.030612244897959183,0.413265306122449,-0.1326530612244898,0.1326530612244898,-0.39285714285714285,0.3622448979591837,-0.030612244897959183,0.32653061224489793,0.025510204081632654,0.25,-0.07142857142857142,-0.025510204081632654,-0.25510204081632654,0.15306122448979592,0.00510204081632653,0.1683673469387755,0.03571428571428571,0.10714285714285714,-0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.34444444444444444,-0.08888888888888889,-0.6555555555555556,-0.2722222222222222,-0.85,-0.45555555555555555,-1.0,-0.6444444444444445,-0.5277777777777778,-0.5,-0.75,-0.10555555555555556,-0.6277777777777778,-0.03888888888888889,-0.5388888888888889,-0.15,-0.3,-0.46111111111111114,-0.5166666666666667,0.011111111111111112,-0.40555555555555556,0.005555555555555556,-0.35,-0.14444444444444443,-0.07222222222222222,-0.3611111111111111,-0.2777777777777778,0.08333333333333333,-0.19444444444444445,0.044444444444444446,-0.13333333333333333,-0.08888888888888889,0.13333333333333333,-0.2388888888888889,-0.03888888888888889,0.1,0.0,0.05,0.05555555555555555,-0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.38461538461538464,-0.13333333333333333,0.676923076923077,-0.3282051282051282,0.8769230769230769,-0.5128205128205128,1.0,-0.7384615384615385,0.5538461538461539,-0.5692307692307692,0.7897435897435897,-0.23076923076923078,0.7025641025641025,-0.1282051282051282,0.6,-0.2153846153846154,0.3384615384615385,-0.5128205128205128,0.5897435897435898,-0.09743589743589744,0.5128205128205128,-0.03076923076923077,0.4307692307692308,-0.14358974358974358,0.14871794871794872,-0.4,0.37435897435897436,-0.03076923076923077,0.3435897435897436,0.02564102564102564,0.2717948717948718,-0.06666666666666667,-0.010256410256410256,-0.26153846153846155,0.16923076923076924,0.005128205128205128,0.18974358974358974,0.041025641025641026,0.13846153846153847,-0.041025641025641026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.3407821229050279,-0.0893854748603352,-0.6536312849162011,-0.2737430167597765,-0.8491620111731844,-0.46368715083798884,-1.0,-0.6536312849162011,-0.5251396648044693,-0.5083798882681564,-0.7430167597765364,-0.11731843575418995,-0.6201117318435754,-0.05027932960893855,-0.5307262569832403,-0.1564245810055866,-0.29608938547486036,-0.4748603351955307,-0.5139664804469274,0.0,-0.4022346368715084,0.0,-0.3407821229050279,-0.15083798882681565,-0.0670391061452514,-0.3743016759776536,-0.2737430167597765,0.0670391061452514,-0.18994413407821228,0.03910614525139665,-0.12290502793296089,-0.09497206703910614,0.13966480446927373,-0.25139664804469275,-0.027932960893854747,0.08379888268156424,0.0111731843575419,0.0446927374301676,0.061452513966480445,-0.0893854748603352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.38144329896907214,-0.13917525773195877,0.6752577319587629,-0.33505154639175255,0.8762886597938144,-0.5154639175257731,1.0,-0.7422680412371134,0.5567010309278351,-0.5773195876288659,0.788659793814433,-0.24742268041237114,0.7061855670103093,-0.14432989690721648,0.5979381443298969,-0.23195876288659795,0.3402061855670103,-0.520618556701031,0.5876288659793815,-0.10309278350515463,0.5103092783505154,-0.03608247422680412,0.42783505154639173,-0.14432989690721648,0.14432989690721648,-0.4020618556701031,0.37628865979381443,-0.03608247422680412,0.33505154639175255,0.020618556701030927,0.26804123711340205,-0.07216494845360824,-0.015463917525773196,-0.26288659793814434,0.17010309278350516,0.0,0.18556701030927836,0.030927835051546393,0.13402061855670103,-0.04639175257731959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.34104046242774566,-0.10404624277456648,-0.6473988439306358,-0.28901734104046245,-0.8497109826589595,-0.4797687861271676,-1.0,-0.6763005780346821,-0.5144508670520231,-0.5202312138728323,-0.7398843930635838,-0.11560693641618497,-0.6242774566473989,-0.04046242774566474,-0.5317919075144508,-0.15028901734104047,-0.27167630057803466,-0.4797687861271676,-0.49710982658959535,0.017341040462427744,-0.3872832369942196,0.011560693641618497,-0.32947976878612717,-0.15028901734104047,-0.04046242774566474,-0.37572254335260113,-0.24855491329479767,0.08670520231213873,-0.16184971098265896,0.05202312138728324,-0.09826589595375723,-0.08670520231213873,0.17341040462427745,-0.2543352601156069,0.0,0.10404624277456648,0.04046242774566474,0.06358381502890173,0.09248554913294797,-0.07514450867052024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.37948717948717947,-0.13333333333333333,0.676923076923077,-0.3282051282051282,0.8769230769230769,-0.5128205128205128,1.0,-0.7384615384615385,0.5538461538461539,-0.5641025641025641,0.7897435897435897,-0.23076923076923078,0.6974358974358974,-0.13333333333333333,0.5897435897435898,-0.22564102564102564,0.3384615384615385,-0.5076923076923077,0.5948717948717949,-0.09743589743589744,0.5076923076923077,-0.041025641025641026,0.4205128205128205,-0.15384615384615385,0.14871794871794872,-0.39487179487179486,0.38461538461538464,-0.03076923076923077,0.3282051282051282,0.020512820512820513,0.2512820512820513,-0.07692307692307693,-0.010256410256410256,-0.2564102564102564,0.17435897435897435,0.005128205128205128,0.1794871794871795,0.03076923076923077,0.12307692307692308,-0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.33152173913043476,-0.07065217391304347,-0.6413043478260869,-0.25,-0.8369565217391305,-0.43478260869565216,-1.0,-0.625,-0.5163043478260869,-0.4891304347826087,-0.7336956521739131,-0.11413043478260869,-0.6195652173913043,-0.043478260869565216,-0.5380434782608695,-0.14130434782608695,-0.29347826086956524,-0.46195652173913043,-0.5054347826086957,0.005434782608695652,-0.3967391304347826,0.010869565217391304,-0.3423913043478261,-0.14130434782608695,-0.07065217391304347,-0.3695652173913043,-0.2608695652173913,0.07608695652173914,-0.18478260869565216,0.04891304347826087,-0.125,-0.08695652173913043,0.1358695652173913,-0.25,-0.02717391304347826,0.08695652173913043,0.010869565217391304,0.043478260869565216,0.059782608695652176,-0.09239130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3854166666666667,-0.140625,0.6770833333333334,-0.3333333333333333,0.875,-0.5208333333333334,1.0,-0.7447916666666666,0.546875,-0.5885416666666666,0.7916666666666666,-0.25,0.7083333333333334,-0.14583333333333334,0.6041666666666666,-0.22916666666666666,0.3333333333333333,-0.53125,0.5833333333333334,-0.109375,0.5104166666666666,-0.041666666666666664,0.4270833333333333,-0.15104166666666666,0.13541666666666666,-0.4114583333333333,0.3697916666666667,-0.036458333333333336,0.3333333333333333,0.015625,0.2552083333333333,-0.08333333333333333,-0.026041666666666668,-0.265625,0.15625,0.0,0.171875,0.03125,0.109375,-0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
